id,name,tag,url,rank,tier,ranked_rating,damage_per_round,kd_ratio,headshot_percent,win_percent,wins,kast,dd_per_round,kills,deaths,assists,acs,kad_ratio,kills_per_round,first_bloods,flawless_rounds,aces
2272,MR PUT IT TF ON,#YURR,https://tracker.gg/valorant/profile/riot/MR%20PUT%20IT%20TF%20ON%23YURR/overview,2463,Immortal,126,154.9,1.09,0.236,0.5,44.0,0.7070000000000001,9.0,1517.0,1394.0,435.0,242.9,1.4,0.8,299.0,66.0,3.0
2273,6ixtargets,#ailin,https://tracker.gg/valorant/profile/riot/6ixtargets%23ailin/overview,2465,Immortal,126,138.1,0.97,0.432,0.478,96.0,0.68,-8.0,3239.0,3333.0,681.0,213.6,1.18,0.8,588.0,137.0,9.0
2274,shiloh,#TTV,https://tracker.gg/valorant/profile/riot/shiloh%23TTV/overview,2466,Immortal,126,150.1,1.08,0.327,0.536,74.0,0.718,9.0,2345.0,2181.0,614.0,226.1,1.36,0.8,376.0,133.0,4.0
2275,Asta,#ppnix,https://tracker.gg/valorant/profile/riot/Asta%23ppnix/overview,2467,Immortal,126,168.4,1.21,0.251,0.591,39.0,0.74,10.0,1215.0,1005.0,320.0,256.0,1.53,0.9,206.0,59.0,6.0
2276,Agholor,#2001,https://tracker.gg/valorant/profile/riot/Agholor%232001/overview,2469,Immortal,126,154.1,1.06,0.185,0.466,130.0,0.721,9.0,4823.0,4539.0,1329.0,234.2,1.36,0.8,761.0,222.0,11.0
2277,keshifan12345678,#91011,https://tracker.gg/valorant/profile/riot/keshifan12345678%2391011/overview,2470,Immortal,126,150.0,1.05,0.265,0.589,43.0,0.7020000000000001,-1.0,1263.0,1200.0,250.0,234.8,1.26,0.8,251.0,45.0,4.0
2278,serene,#kitty,https://tracker.gg/valorant/profile/riot/serene%23kitty/overview,2471,Immortal,126,144.0,1.04,0.225,0.5579999999999999,53.0,0.713,7.0,1508.0,1457.0,528.0,216.1,1.4,0.7,217.0,81.0,3.0
2279,Hooves,#1111,https://tracker.gg/valorant/profile/riot/Hooves%231111/overview,2472,Immortal,126,140.3,1.1,0.3289999999999999,0.511,115.0,0.7140000000000001,8.0,3618.0,3280.0,970.0,211.9,1.4,0.8,442.0,195.0,5.0
2280,kyouy6,#tas,https://tracker.gg/valorant/profile/riot/kyouy6%23tas/overview,2473,Immortal,125,152.7,1.1,0.308,0.492,32.0,0.741,8.0,1133.0,1031.0,396.0,235.9,1.48,0.8,145.0,49.0,5.0
2281,USM Riku,#Star,https://tracker.gg/valorant/profile/riot/USM%20Riku%23Star/overview,2474,Immortal,125,126.5,0.94,0.1969999999999999,0.477,31.0,0.731,-4.0,895.0,955.0,453.0,188.1,1.41,0.6,88.0,55.0,0.0
2282,00000000000000,#11111,https://tracker.gg/valorant/profile/riot/00000000000000%2311111/overview,2475,Immortal,125,146.1,1.01,0.3229999999999999,0.55,22.0,0.68,-9.0,675.0,671.0,156.0,225.9,1.24,0.8,123.0,28.0,0.0
2284,fte,#69420,https://tracker.gg/valorant/profile/riot/fte%2369420/overview,2478,Immortal,125,138.2,0.95,0.206,0.5539999999999999,31.0,0.713,-7.0,878.0,926.0,261.0,209.9,1.23,0.7,131.0,46.0,1.0
2285,69696969696969,#NA1,https://tracker.gg/valorant/profile/riot/69696969696969%23NA1/overview,2479,Immortal,125,162.7,1.23,0.309,0.517,45.0,0.735,26.0,1629.0,1325.0,418.0,247.1,1.54,0.9,233.0,63.0,5.0
2286,Taofunzy,#1of1,https://tracker.gg/valorant/profile/riot/Taofunzy%231of1/overview,2480,Immortal,125,191.7,1.32,0.3939999999999999,0.508,61.0,0.731,47.0,2620.0,1979.0,517.0,289.5,1.59,1.0,532.0,109.0,13.0
2287,CÃªll,#NA1,https://tracker.gg/valorant/profile/riot/C%C3%AAll%23NA1/overview,2481,Immortal,125,138.2,1.03,0.369,0.495,152.0,0.716,3.0,4793.0,4669.0,1613.0,205.0,1.37,0.7,514.0,240.0,5.0
2288,SUPERMARKUS12942,#ABGS,https://tracker.gg/valorant/profile/riot/SUPERMARKUS12942%23ABGS/overview,2482,Immortal,125,141.9,1.02,0.218,0.524,98.0,0.698,-1.0,2975.0,2905.0,718.0,217.8,1.27,0.8,472.0,154.0,4.0
2289,Dran0,#UwU,https://tracker.gg/valorant/profile/riot/Dran0%23UwU/overview,2483,Immortal,125,145.6,1.09,0.242,0.519,153.0,0.736,14.0,4667.0,4295.0,1906.0,217.1,1.53,0.7,536.0,231.0,4.0
2290,UGA why trizzy,#pajko,https://tracker.gg/valorant/profile/riot/UGA%20why%20trizzy%23pajko/overview,2484,Immortal,125,144.3,1.03,0.248,0.487,74.0,0.72,5.0,2510.0,2433.0,736.0,220.1,1.33,0.8,383.0,118.0,5.0
2291,Prescient,#Neooo,https://tracker.gg/valorant/profile/riot/Prescient%23Neooo/overview,2485,Immortal,125,146.6,1.06,0.345,0.528,56.0,0.701,-3.0,1758.0,1651.0,390.0,221.0,1.3,0.8,303.0,92.0,2.0
2292,SleepySalmon1224,#7036,https://tracker.gg/valorant/profile/riot/SleepySalmon1224%237036/overview,2486,Immortal,125,163.7,1.19,0.31,0.621,54.0,0.731,22.0,1597.0,1341.0,469.0,249.1,1.54,0.9,258.0,77.0,3.0
2293,Anh,#LFT,https://tracker.gg/valorant/profile/riot/Anh%23LFT/overview,2487,Immortal,125,145.2,1.08,0.2189999999999999,0.563,67.0,0.745,13.0,1881.0,1746.0,769.0,218.2,1.52,0.8,239.0,90.0,3.0
2294,gang member,#aim,https://tracker.gg/valorant/profile/riot/gang%20member%23aim/overview,2488,Immortal,125,144.9,1.03,0.322,0.474,46.0,0.7070000000000001,6.0,1543.0,1497.0,416.0,216.5,1.31,0.8,220.0,77.0,2.0
2295,kenshi,#69420,https://tracker.gg/valorant/profile/riot/kenshi%2369420/overview,2489,Immortal,125,149.4,1.03,0.1889999999999999,0.527,116.0,0.718,4.0,3609.0,3494.0,1116.0,226.8,1.35,0.8,557.0,169.0,10.0
2296,nohuh,#huh,https://tracker.gg/valorant/profile/riot/nohuh%23huh/overview,2490,Immortal,125,130.8,0.98,0.239,0.518,59.0,0.7020000000000001,-3.0,1695.0,1726.0,485.0,203.4,1.26,0.7,290.0,77.0,7.0
2297,Snelly,#ligma,https://tracker.gg/valorant/profile/riot/Snelly%23ligma/overview,2493,Immortal,125,135.9,1.04,0.296,0.5379999999999999,99.0,0.725,2.0,2754.0,2656.0,1173.0,204.8,1.48,0.7,329.0,164.0,2.0
2298,Chamakito,#NA123,https://tracker.gg/valorant/profile/riot/Chamakito%23NA123/overview,2494,Immortal,125,154.1,1.14,0.33,0.58,83.0,0.7020000000000001,16.0,2494.0,2181.0,627.0,234.1,1.43,0.8,433.0,116.0,7.0
2299,ANGRY BOY GRRRRR,#XanPk,https://tracker.gg/valorant/profile/riot/ANGRY%20BOY%20GRRRRR%23XanPk/overview,2495,Immortal,124,124.6,0.9,0.225,0.5,25.0,0.716,-9.0,708.0,788.0,281.0,187.2,1.26,0.6,81.0,43.0,1.0
2300,beta,#002,https://tracker.gg/valorant/profile/riot/beta%23002/overview,2496,Immortal,124,165.4,1.11,0.243,0.515,35.0,0.732,20.0,1208.0,1085.0,341.0,251.7,1.43,0.9,244.0,53.0,2.0
2301,AmazeFPS,#PAPI,https://tracker.gg/valorant/profile/riot/AmazeFPS%23PAPI/overview,2497,Immortal,124,149.8,1.09,0.2689999999999999,0.4629999999999999,69.0,0.716,13.0,2504.0,2299.0,739.0,226.2,1.41,0.8,338.0,103.0,5.0
2302,DamagedIQ,#PAPI,https://tracker.gg/valorant/profile/riot/DamagedIQ%23PAPI/overview,2498,Immortal,124,146.7,1.14,0.37,0.537,44.0,0.738,15.0,1377.0,1212.0,496.0,226.6,1.55,0.8,174.0,56.0,2.0
2303,RA evolution,#meow,https://tracker.gg/valorant/profile/riot/RA%20evolution%23meow/overview,2499,Immortal,124,150.5,1.15,0.318,0.623,33.0,0.688,19.0,925.0,806.0,149.0,224.4,1.33,0.8,161.0,52.0,3.0
2304,yeek,#dak,https://tracker.gg/valorant/profile/riot/yeek%23dak/overview,2500,Immortal,124,146.4,1.0,0.411,0.506,86.0,0.682,0.0,2904.0,2898.0,500.0,225.7,1.17,0.8,626.0,132.0,8.0
2305,penguiin,#2008,https://tracker.gg/valorant/profile/riot/penguiin%232008/overview,2501,Immortal,124,151.2,1.1,0.375,0.522,83.0,0.7,13.0,2748.0,2500.0,501.0,229.0,1.3,0.8,462.0,132.0,2.0
2306,gmilania,#6341,https://tracker.gg/valorant/profile/riot/gmilania%236341/overview,2502,Immortal,124,154.3,1.12,0.225,0.509,115.0,0.72,16.0,3968.0,3554.0,1009.0,234.3,1.4,0.8,781.0,165.0,6.0
2307,Anita Max Wynn,#CHINA,https://tracker.gg/valorant/profile/riot/Anita%20Max%20Wynn%23CHINA/overview,2504,Immortal,123,149.8,1.05,0.271,0.456,47.0,0.716,3.0,1687.0,1606.0,458.0,224.6,1.34,0.8,313.0,92.0,2.0
2308,serg,#tiff,https://tracker.gg/valorant/profile/riot/serg%23tiff/overview,2505,Immortal,123,171.1,1.13,0.273,0.4679999999999999,36.0,0.7170000000000001,21.0,1459.0,1291.0,338.0,266.3,1.39,0.9,328.0,54.0,5.0
2309,sambae,#FPS,https://tracker.gg/valorant/profile/riot/sambae%23FPS/overview,2506,Immortal,123,127.7,1.03,0.447,0.481,38.0,0.7390000000000001,-1.0,1212.0,1176.0,485.0,194.8,1.44,0.7,104.0,61.0,3.0
2310,superduperpooper,#kenty,https://tracker.gg/valorant/profile/riot/superduperpooper%23kenty/overview,2507,Immortal,123,158.6,1.18,0.346,0.482,55.0,0.725,19.0,2073.0,1764.0,530.0,239.6,1.48,0.9,336.0,99.0,5.0
2311,he1ji,#fun,https://tracker.gg/valorant/profile/riot/he1ji%23fun/overview,2508,Immortal,123,127.4,0.97,0.233,0.483,101.0,0.721,-1.0,2887.0,2988.0,1449.0,191.5,1.45,0.7,297.0,157.0,2.0
2312,jdn,#CRDIE,https://tracker.gg/valorant/profile/riot/jdn%23CRDIE/overview,2509,Immortal,123,128.4,0.93,0.313,0.515,67.0,0.7390000000000001,-3.0,1830.0,1961.0,968.0,192.3,1.43,0.7,202.0,107.0,2.0
2313,eiuol,#lool,https://tracker.gg/valorant/profile/riot/eiuol%23lool/overview,2510,Immortal,123,143.5,1.09,0.251,0.545,55.0,0.735,5.0,1559.0,1431.0,595.0,214.8,1.51,0.8,181.0,86.0,2.0
2314,Sunny,#4Now,https://tracker.gg/valorant/profile/riot/Sunny%234Now/overview,2511,Immortal,123,168.7,1.23,0.214,0.509,56.0,0.747,29.0,1983.0,1606.0,610.0,250.4,1.61,0.9,267.0,87.0,4.0
2315,ImJustDevin,#RIP,https://tracker.gg/valorant/profile/riot/ImJustDevin%23RIP/overview,2512,Immortal,123,134.5,1.07,0.346,0.476,79.0,0.727,8.0,2554.0,2382.0,1087.0,201.9,1.53,0.7,214.0,155.0,4.0
2316,kanyewestfan1233,#4087,https://tracker.gg/valorant/profile/riot/kanyewestfan1233%234087/overview,2513,Immortal,123,175.7,1.32,0.4679999999999999,0.58,102.0,0.728,29.0,3549.0,2679.0,464.0,270.2,1.5,1.0,625.0,163.0,14.0
2317,Jurasic,#3364,https://tracker.gg/valorant/profile/riot/Jurasic%233364/overview,2514,Immortal,123,130.3,1.01,0.294,0.575,69.0,0.721,2.0,1725.0,1708.0,769.0,194.2,1.46,0.7,145.0,113.0,5.0
2318,icecreamKone,#C5K,https://tracker.gg/valorant/profile/riot/icecreamKone%23C5K/overview,2515,Immortal,123,137.1,1.05,0.265,0.5660000000000001,172.0,0.716,7.0,4676.0,4433.0,1697.0,206.7,1.44,0.7,666.0,247.0,11.0
2319,LostInTheABCs,#5397,https://tracker.gg/valorant/profile/riot/LostInTheABCs%235397/overview,2516,Immortal,123,159.6,1.24,0.212,0.5579999999999999,129.0,0.736,27.0,4093.0,3301.0,872.0,242.7,1.5,0.9,609.0,189.0,8.0
2320,snirot,#nini,https://tracker.gg/valorant/profile/riot/snirot%23nini/overview,2517,Immortal,122,133.7,0.89,0.262,0.39,30.0,0.691,-11.0,1143.0,1281.0,419.0,202.0,1.22,0.7,193.0,54.0,2.0
2321,doozy,#bang,https://tracker.gg/valorant/profile/riot/doozy%23bang/overview,2518,Immortal,122,138.4,1.01,0.3289999999999999,0.527,184.0,0.725,-2.0,5550.0,5486.0,2333.0,209.7,1.44,0.7,663.0,270.0,3.0
2322,DankatronDos,#DANK,https://tracker.gg/valorant/profile/riot/DankatronDos%23DANK/overview,2519,Immortal,122,176.5,1.21,0.244,0.564,31.0,0.71,22.0,1107.0,915.0,214.0,271.0,1.44,0.9,179.0,34.0,4.0
2323,xinqoh,#222,https://tracker.gg/valorant/profile/riot/xinqoh%23222/overview,2521,Immortal,122,141.2,1.02,0.317,0.486,51.0,0.75,2.0,1706.0,1670.0,833.0,216.3,1.52,0.7,199.0,85.0,4.0
2324,swas,#222,https://tracker.gg/valorant/profile/riot/swas%23222/overview,2522,Immortal,122,152.3,1.13,0.305,0.527,39.0,0.7170000000000001,11.0,1246.0,1106.0,340.0,233.0,1.43,0.8,210.0,59.0,1.0
2325,FatherSoju,#Pops,https://tracker.gg/valorant/profile/riot/FatherSoju%23Pops/overview,2523,Immortal,122,158.7,1.15,0.348,0.551,49.0,0.698,21.0,1611.0,1397.0,302.0,243.6,1.37,0.9,314.0,68.0,5.0
2326,Anh Da Äen,#FuX,https://tracker.gg/valorant/profile/riot/Anh%20Da%20%C4%90en%23FuX/overview,2524,Immortal,122,179.9,1.25,0.3339999999999999,0.54,67.0,0.726,31.0,2491.0,1999.0,493.0,278.9,1.49,1.0,550.0,119.0,15.0
2327,ATaylorSwiftFan,#1989,https://tracker.gg/valorant/profile/riot/ATaylorSwiftFan%231989/overview,2525,Immortal,122,133.3,0.95,0.205,0.483,97.0,0.715,-1.0,2917.0,3062.0,1166.0,202.4,1.33,0.7,375.0,141.0,1.0
2328,UCLA Kimkee,#loaf,https://tracker.gg/valorant/profile/riot/UCLA%20Kimkee%23loaf/overview,2526,Immortal,122,128.1,0.93,0.28,0.5,65.0,0.705,-3.0,1782.0,1917.0,810.0,188.5,1.35,0.6,163.0,108.0,0.0
2329,Lame,#trash,https://tracker.gg/valorant/profile/riot/Lame%23trash/overview,2527,Immortal,122,167.5,1.22,0.195,0.562,54.0,0.763,27.0,1811.0,1482.0,516.0,260.3,1.57,0.9,278.0,77.0,4.0
2330,NRG yeboislays,#main,https://tracker.gg/valorant/profile/riot/NRG%20yeboislays%23main/overview,2528,Immortal,122,129.9,1.0,0.196,0.56,61.0,0.759,2.0,1599.0,1600.0,906.0,195.9,1.57,0.7,149.0,85.0,1.0
2331,ImQ,#nihao,https://tracker.gg/valorant/profile/riot/ImQ%23nihao/overview,2529,Immortal,122,162.1,1.22,0.37,0.5770000000000001,79.0,0.738,24.0,2547.0,2095.0,542.0,243.3,1.47,0.9,392.0,118.0,2.0
2332,zokeenz,#uwu,https://tracker.gg/valorant/profile/riot/zokeenz%23uwu/overview,2530,Immortal,122,184.4,1.32,0.292,0.6729999999999999,74.0,0.7559999999999999,42.0,2142.0,1624.0,517.0,278.2,1.64,1.0,355.0,94.0,8.0
2333,dyslexictoddler,#balls,https://tracker.gg/valorant/profile/riot/dyslexictoddler%23balls/overview,2531,Immortal,122,139.4,1.07,0.3289999999999999,0.565,100.0,0.71,5.0,2839.0,2648.0,875.0,209.2,1.4,0.7,376.0,140.0,1.0
2334,Xalleby,#988,https://tracker.gg/valorant/profile/riot/Xalleby%23988/overview,2533,Immortal,122,140.8,1.05,0.291,0.603,94.0,0.705,5.0,2435.0,2321.0,792.0,210.8,1.39,0.7,335.0,106.0,2.0
2335,Washi,#1337,https://tracker.gg/valorant/profile/riot/Washi%231337/overview,2534,Immortal,121,120.9,0.9,0.257,0.5,25.0,0.728,-7.0,671.0,749.0,385.0,181.8,1.41,0.6,69.0,43.0,0.0
2336,benas,#224,https://tracker.gg/valorant/profile/riot/benas%23224/overview,2535,Immortal,121,141.7,1.21,0.364,0.578,26.0,0.746,17.0,739.0,613.0,222.0,214.7,1.57,0.8,58.0,43.0,1.0
2337,bro u r fried,#dumfk,https://tracker.gg/valorant/profile/riot/bro%20u%20r%20fried%23dumfk/overview,2536,Immortal,121,159.2,1.18,0.38,0.507,36.0,0.728,13.0,1247.0,1058.0,323.0,242.6,1.48,0.9,202.0,58.0,3.0
2338,Phransis,#CARS3,https://tracker.gg/valorant/profile/riot/Phransis%23CARS3/overview,2537,Immortal,121,145.1,1.06,0.29,0.57,45.0,0.722,3.0,1263.0,1189.0,423.0,219.1,1.42,0.8,136.0,71.0,3.0
